CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;production amount;reference product;unit
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;9f9f38a6ccbba28685c535b755926100;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;NI;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
41442: Zinc, unwrought;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;234bef98671292c886679c2bf2528f1f;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;GLO;zinc;market for zinc;;zinc;kilogram
342: Basic inorganic chemicals n.e.c.;chemicals/inorganics;2011:Manufacture of basic chemicals;d8df5bd8a8623ef92ee10dd07f6ee7de;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;GLO;graphite;market for graphite, battery grade;;graphite, battery grade;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;27be2feccd6249d3a562ac7bf7294b95;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;REF;hydrogen;market for hydrogen, gaseous, 60-year period;;hydrogen, gaseous;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;e8c3e752148188d7622825cdb3658a85;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;HR;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;a943b56def99b2620ec089d18719cde7;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;GH;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;1820b97641639ac6d8550afc35929740;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;IAI Area, Africa;electricity;market for electricity, medium voltage, aluminium industry;;electricity, medium voltage, aluminium industry;kilowatt hour
3932: Ash and residue (except from the manufacture of iron or steel), containing metals or metallic compounds, except[…];;2394:Manufacture of cement, lime and plaster;cabe6c9e066e439fa80885bad8da76a5;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;JPN;cement;market for cement, Pozzolana Portland;;cement, Pozzolana Portland;kilogram
18000: Natural water;;3600:Water collection, treatment and supply;ae8a1651cf099a194452da1d351d17e9;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;CA;water;market for water, decarbonised;;water, decarbonised;kilogram
3741: Plasters;;2395:Manufacture of articles of concrete, cement and plaster;006c2ca14e7a359ccf9f07c87830293a;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;RoW;cement;market for cement plaster;;cement plaster;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;c15cb3ab0db440279564572269ff2a84;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;LAM;cement;market for cement, CEM II/B-S;;cement, CEM II/B-S;kilogram
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;d9e12cac7bf7e218fca001c1937c989c;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;BD;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;hard coal/power plants;3510:Electric power generation, transmission and distribution;decce7ae61f05d834ff1d2ef19edd369;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;IN-Southern grid;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;04fdacdd853bf9f335e2b11b933225f7;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;LB;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;5c131f9461706b86395e67c08bd23185;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;UA;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;d037943a27fe4a41aeffcfdb81997cda;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;IND;cement;market for cement, type ICo;;cement, type ICo;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;dbe991c56c12f9eea0744c4c097f4fab;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;KE;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;5fc36b5edb4b12055d1dfd218e9f5d67;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;MD;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
41310: Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder […];metals/extraction;0729:Mining of other non-ferrous metal ores;a20be73eef30e9d555ae126bea5ca4f5;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;GLO;silver;market for silver, unrefined;;silver, unrefined;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;79b9dc2cb15f450eb7d953283a552aff;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;World;cement;market for cement, CEM V/B;;cement, CEM V/B;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;ef63dafe2cb8bba7368af0ebb1409472;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;ER;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;461711c3d59444baab35d91cd542b628;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;USA;cement;market for cement, type IS;;cement, type IS;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;c3d1157c5530274fa1d58740741ea522;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;US;cement;market for cement, type I (SM);;cement, type I (SM);kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;4f62264f59fcb7cf37465428cf6ead31;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;EE;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;3c4d3745f9ed3ff45cad839ff26642be;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;CA-NS;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;43bca5d720154b55b7adfd8e825318eb;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;World;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;1cdbcc67676e4b318b6ae99c171ff1d2;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;OAS;cement;market for cement, type ICo;;cement, type ICo;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;3392910efdc6e01428b6427d25bfa92a;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;TM;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;79748de2d5563a0f6a387a60f332d0a0;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;ZM;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;56c0ad9c881ff7f0b4d9dac4e8606dc5;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;US-NPCC;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
34: Basic chemicals;;3600:Water collection, treatment and supply;bec4943f036846262e88a40916df453d;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;RoW;water;market for water, ultrapure;;water, ultrapure;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e573b80139cc4ef8925ddd83574bae1f;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;SSA;cement;market for cement, type I (SM);;cement, type I (SM);kilogram
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;3300ab6d0f92f13ac49476c4d869b881;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;CY;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;79f62a91c40b49eabd0ba1bc7adce699;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;World;cement;market for cement, CEM II/A-V;;cement, CEM II/A-V;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";e92569a9c76900b1e3f270eeac725bb5;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;DE;natural gas;market for natural gas, low pressure;;natural gas, low pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";chemicals/inorganics;1920:Manufacture of refined petroleum products;66814f5fb5f9c09b255b7dd66419e271;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;RER;hydrogen;market for hydrogen, liquid;;hydrogen, liquid;kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;045ebd5e38baeb669934d74b55947e6b;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;RS;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;9a16909d9bdc94c7767b79446aaf57d5;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;TG;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
18000: Natural water;water supply/production;3600:Water collection, treatment and supply;05dd318aa12cc9aa21d0cb0c5b8f7337;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;BR;water;market for tap water;;tap water;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;57fe1cebd6be2d1b02727ed2e1997e57;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;RoW;cement;market for cement, CEM V/A;;cement, CEM V/A;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;d03c41d9cf73b33c8f3e947cb6dfb31a;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;AU;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;8ebbdadd389d8e861d81a51d00240c26;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;HN;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;b677619741fac8ab7b2ef92f3a4047e9;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;AO;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;a46eb1d7de7247c78eba1b3f4cd51256;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;MEA;hydrogen;market for hydrogen, gaseous, 40-year period;;hydrogen, gaseous;kilogram
17100: Electrical energy;;3821:Treatment and disposal of non-hazardous waste;cd3c8d718d5fe2b4a23b3e44983d9e83;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;BE;electricity;market for electricity, for reuse in municipal waste incineration only;;electricity, for reuse in municipal waste incineration only;kilowatt hour
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;5849498ea99f8662abec112061870b6f;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;MU;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";chemicals/inorganics;2011:Manufacture of basic chemicals;464c6360725050e3227a12d9cfb2afeb;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;GLO;lithium;market for lithium hydroxide;;lithium hydroxide;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;14bf0c3b5c2b4da091ba461d43251c35;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;OAS;cement;market for cement, type IP/P;;cement, type IP/P;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;4fd76dc473df4ba49401a8a62abca646;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;JPN;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8d39296aae8f4d95a423028a261a46a7;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;CAZ;cement;market for cement, CP IV;;cement, CP IV;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;fa1b2806142b952f77d3e53b96f23cce;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;BR;cement;market for cement, CP II-Z;;cement, CP II-Z;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;76285e0e9dda4a3196de838c32146c67;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;CAZ;hydrogen;market for hydrogen, gaseous, 40-year period;;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;54838f7b698647c29ac0bdcfcf512530;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;CHA;cement;market for cement, CEM II/A-L;;cement, CEM II/A-L;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;df9da8da9d9b46b999a9e97739aaa448;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;CHA;cement;market for cement, CEM IV/A;;cement, CEM IV/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;d76e0f64b41f5d39263097b880694172;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;Europe without Switzerland;cement;market for cement, CEM III/C;;cement, CEM III/C;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;d8932499cdfc4609b9151c48ba5b7ebc;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;REF;cement;market for cement, type IP/P;;cement, type IP/P;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";daf1ffc1d36d43288e7d007f2c29d5f2;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;MEA;natural gas;market for natural gas, high pressure, 60-year period;;natural gas, high pressure;cubic meter
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;569ad11b6658b7c98197056309fff7af;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;IN-Western grid;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;9944c6a75c100d4cc34532a9a1c3e888;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;PH;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;13928dbdc4bfbc251587836d679db48c;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;GLO;zirconium;market for zirconium sponge, nuclear-grade;;zirconium sponge, nuclear-grade;kilogram
39365: Waste and scrap of zinc;;3830:Materials recovery;359624498cfc9c99f7942faf355ce943;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;GLO;zinc;market for zinc scrap, post-consumer;;zinc scrap, post-consumer;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e905573e22d04417b86dc98a1d9216a3;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;USA;cement;market for cement, type IP/P;;cement, type IP/P;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;3898b93646274eca96dbab63eaa40b7f;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;SSA;hydrogen;market for hydrogen, gaseous;;hydrogen, gaseous;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;a716c203c8d5cf01bc72a2e443304c70;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;GLO;titanium;market for titanium sponge;;titanium sponge;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;e101b4c3054fbc98f7b8b9c33ce16868;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;MZ;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
39361: Waste and scrap of copper;;3821:Treatment and disposal of non-hazardous waste;4a8d0a80fc332ab236715697202dd052;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;CH;copper;market for copper in car shredder residue;;copper in car shredder residue;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;97abc2632b4db9a85023f0ea872287cb;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;US-RFC;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;04c9526bd4ae40f29a49e35b9c7b7961;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;NEU;cement;market for cement, ART;;cement, ART;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;db422e030d2c45a8b3c0ba84bf94768c;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;SSA;cement;market for cement, CP II-Z;;cement, CP II-Z;kilogram
3932: Ash and residue (except from the manufacture of iron or steel), containing metals or metallic compounds, except[…];;2394:Manufacture of cement, lime and plaster;dc4b2dfa81ad48749d4ad4aeb638da0e;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;REF;cement;market for cement, Pozzolana Portland;;cement, Pozzolana Portland;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;9c9337c86f2b4a0485c00f2e75c71c2f;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;CHA;cement;market for cement, CP II-Z;;cement, CP II-Z;kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;ce97b8139b4be2abf423aab7db15e691;ecoinvent_cutoff_3.9_remind_SSP2-Base_2035;IAI Area, Gulf Cooperation Council;electricity;market for electricity, medium voltage, aluminium industry;;electricity, medium voltage, aluminium industry;kilowatt hour
